transaction_id,customer_id,product_id,transaction_date,quantity,unit_price,total_amount,discount_applied,status,payment_method,shipping_cost,calculated_amount,amount_difference
T058653,C09644,P0637,2024-09-24 00:00:26,3,23.33,69.99,0,completed,debit_card,0.0,69.99,0.0
T081064,C06931,P0097,2024-09-24 00:03:50,1,46.71,46.71,0,completed,debit_card,9.85,46.71,0.0
T045934,C05246,P0133,2024-09-24 00:55:29,1,56.81,56.81,0,completed,apple_pay,0.0,56.81,0.0
T112730,C02180,P0834,2024-09-24 01:06:03,1,33.69,33.69,0,completed,credit_card,4.64,33.69,0.0
T029207,C08605,P0074,2024-09-24 01:07:18,1,21.0,21.0,0,completed,debit_card,7.03,21.0,0.0
T101493,C07921,P0077,2024-09-24 01:45:39,1,38.84,38.84,0,completed,apple_pay,7.05,38.84,0.0
T025920,C07069,P0271,2024-09-24 01:59:15,2,34.52,69.04,0,completed,credit_card,0.0,69.04,0.0
T007403,C09174,P0916,2024-09-24 02:08:51,1,136.05,136.05,25,completed,credit_card,0.0,136.05,0.0
T062602,C07721,P0130,2024-09-24 02:14:41,1,56.05,56.05,10,completed,credit_card,0.0,56.05,0.0
T052535,C09933,P0888,2024-09-24 02:18:24,3,73.3,219.9,0,completed,credit_card,0.0,219.89999999999998,2.842170943040401e-14
T026840,C07545,P0784,2024-09-24 02:35:06,1,17.44,17.44,0,completed,paypal,8.18,17.44,0.0
T007860,C03867,P0728,2024-09-24 02:40:29,2,29.01,58.02,0,completed,debit_card,0.0,58.02,0.0
T009487,C01189,P0775,2024-09-24 03:15:07,1,48.48,48.48,15,completed,debit_card,5.3,48.48,0.0
T029851,C00930,P0082,2024-09-24 03:31:19,1,31.33,31.33,0,completed,debit_card,7.18,31.33,0.0
T096005,C07626,P0769,2024-09-24 03:34:41,3,118.74,356.22,0,completed,paypal,0.0,356.21999999999997,5.684341886080802e-14
T009794,C09611,P0682,2024-09-24 03:35:52,3,42.37,127.11,5,completed,apple_pay,0.0,127.10999999999999,1.4210854715202004e-14
T048709,C01485,P0520,2024-09-24 03:37:58,1,28.38,28.38,0,completed,debit_card,5.66,28.38,0.0
T052667,C03534,P0105,2024-09-24 03:39:51,1,20.33,20.33,0,completed,apple_pay,9.0,20.33,0.0
T110537,C01423,P0983,2024-09-24 04:07:05,1,34.24,34.24,50,completed,google_pay,9.85,34.24,0.0
T042374,C07320,P0497,2024-09-24 04:11:02,1,19.79,19.79,0,completed,credit_card,4.7,19.79,0.0
T091679,C05331,P0550,2024-09-24 04:17:06,1,44.18,44.18,0,completed,debit_card,4.74,44.18,0.0
T037115,C06686,P0993,2024-09-24 04:46:12,1,33.25,33.25,0,completed,apple_pay,5.59,33.25,0.0
T010826,C00806,P0011,2024-09-24 05:02:26,1,21.01,21.01,0,completed,debit_card,7.03,21.01,0.0
T115657,C01305,P0002,2024-09-24 05:54:00,1,51.45,51.45,0,completed,paypal,0.0,51.45,0.0
T030962,C00784,P0560,2024-09-24 06:26:03,1,47.0,47.0,15,completed,paypal,8.53,47.0,0.0
T049077,C08099,P0980,2024-09-24 06:53:40,1,4.88,4.88,0,completed,google_pay,5.41,4.88,0.0
T113074,C02776,P0993,2024-09-24 07:13:59,1,33.25,33.25,0,completed,credit_card,4.71,33.25,0.0
T098935,C05330,P0194,2024-09-24 07:30:53,1,38.3,38.3,0,completed,credit_card,9.81,38.3,0.0
T034952,C05372,P0164,2024-09-24 07:43:17,1,25.76,25.76,0,completed,bank_transfer,6.47,25.76,0.0
T041697,C05377,P0498,2024-09-24 07:46:56,4,189.77,759.08,0,completed,bank_transfer,0.0,759.08,0.0
T052592,C08229,P0201,2024-09-24 07:58:14,1,37.39,37.39,0,completed,apple_pay,4.29,37.39,0.0
T042862,C03089,P0481,2024-09-24 08:27:21,1,18.91,18.91,0,completed,debit_card,8.77,18.91,0.0
T024357,C03840,P0036,2024-09-24 08:34:39,1,46.35,46.35,0,completed,debit_card,5.64,46.35,0.0
T061254,C09506,P0371,2024-09-24 08:41:50,1,154.84,154.84,40,completed,credit_card,0.0,154.84,0.0
T025542,C05916,P0477,2024-09-24 08:55:57,4,56.84,227.34,25,completed,google_pay,0.0,227.36,-0.020000000000010232
T056583,C06719,P0794,2024-09-24 09:26:53,1,49.32,49.32,10,completed,debit_card,6.84,49.32,0.0
T024423,C09353,P0294,2024-09-24 09:39:53,4,29.24,116.96,0,completed,credit_card,0.0,116.96,0.0
T096160,C09223,P0223,2024-09-24 09:52:25,1,13.72,13.72,0,completed,debit_card,5.43,13.72,0.0
T062346,C06009,P0083,2024-09-24 09:55:05,1,51.72,51.72,0,completed,paypal,0.0,51.72,0.0
T070371,C09270,P0347,2024-09-24 10:14:26,1,121.39,121.39,0,completed,google_pay,0.0,121.39,0.0
T079290,C04948,P0810,2024-09-24 10:15:30,1,8.87,8.87,25,completed,apple_pay,6.62,8.87,0.0
T059108,C05452,P0603,2024-09-24 10:19:42,1,13.88,13.88,15,completed,credit_card,8.59,13.88,0.0
T016149,C08743,P0553,2024-09-24 10:34:11,1,272.31,272.31,0,completed,debit_card,0.0,272.31,0.0
T015489,C00369,P0769,2024-09-24 10:41:59,1,118.74,118.74,0,completed,credit_card,0.0,118.74,0.0
T106587,C04502,P0591,2024-09-24 10:49:40,1,93.29,93.29,0,completed,debit_card,0.0,93.29,0.0
T118464,C08324,P0276,2024-09-24 10:54:12,1,49.27,49.27,15,completed,credit_card,6.76,49.27,0.0
T112747,C06947,P0496,2024-09-24 11:04:31,1,8.21,8.21,50,completed,credit_card,8.81,8.21,0.0
T020081,C03768,P0518,2024-09-24 11:05:19,6,70.27,421.62,0,completed,credit_card,0.0,421.62,0.0
T065272,C07245,P0692,2024-09-24 11:15:14,1,38.15,38.15,0,completed,credit_card,5.15,38.15,0.0
T013138,C01741,P0132,2024-09-24 11:17:24,4,55.74,222.96,0,completed,apple_pay,0.0,222.96,0.0
T116003,C01571,P0502,2024-09-24 11:27:07,1,70.02,70.02,0,completed,google_pay,0.0,70.02,0.0
T010556,C04236,P0569,2024-09-24 11:49:43,1,14.18,14.18,0,completed,paypal,9.84,14.18,0.0
T071735,C06059,P0533,2024-09-24 11:50:12,1,52.27,52.27,0,completed,paypal,0.0,52.27,0.0
T065999,C04148,P0304,2024-09-24 12:08:32,1,90.37,90.37,0,completed,paypal,0.0,90.37,0.0
T018762,C00617,P0224,2024-09-24 12:09:58,3,25.41,76.23,0,completed,paypal,0.0,76.23,0.0
T100206,C08461,P0031,2024-09-24 12:18:22,1,37.01,37.01,15,completed,paypal,9.78,37.01,0.0
T094872,C08879,P0260,2024-09-24 12:32:36,2,9.75,19.5,50,completed,credit_card,9.3,19.5,0.0
T046235,C06250,P0740,2024-09-24 12:50:34,1,49.7,49.7,0,completed,credit_card,6.2,49.7,0.0
T043437,C09441,P0368,2024-09-24 13:00:28,1,49.33,49.33,25,completed,debit_card,5.59,49.33,0.0
T098791,C06102,P0600,2024-09-24 13:19:52,1,17.42,17.42,10,completed,paypal,7.72,17.42,0.0
T008512,C05172,P0193,2024-09-24 13:38:00,3,20.08,60.24,0,completed,debit_card,0.0,60.239999999999995,7.105427357601002e-15
T013833,C05016,P0852,2024-09-24 13:52:13,1,29.25,29.25,0,completed,credit_card,7.66,29.25,0.0
T051629,C05146,P0193,2024-09-24 13:55:59,1,20.08,20.08,0,completed,credit_card,5.04,20.08,0.0
T017845,C07246,P0197,2024-09-24 14:07:04,1,35.62,35.62,0,completed,apple_pay,4.73,35.62,0.0
T035553,C03614,P0339,2024-09-24 14:13:17,1,17.78,17.78,0,completed,credit_card,6.17,17.78,0.0
T005576,C06976,P0269,2024-09-24 14:52:46,1,27.11,27.11,20,completed,google_pay,5.29,27.11,0.0
T006742,C06551,P0639,2024-09-24 15:18:32,1,109.48,109.48,0,completed,debit_card,0.0,109.48,0.0
T117922,C02154,P0718,2024-09-24 15:21:15,1,36.95,36.95,0,completed,debit_card,8.95,36.95,0.0
T065357,C05062,P0580,2024-09-24 15:24:38,1,6.84,6.84,20,completed,paypal,6.86,6.84,0.0
T012873,C03406,P0958,2024-09-24 17:03:32,1,65.96,65.96,0,completed,debit_card,0.0,65.96,0.0
T041576,C08103,P0671,2024-09-24 17:04:24,1,25.15,25.15,0,completed,bank_transfer,4.53,25.15,0.0
T079764,C09626,P0893,2024-09-24 17:15:52,3,58.2,174.6,0,completed,credit_card,0.0,174.60000000000002,-2.842170943040401e-14
T025874,C07433,P0035,2024-09-24 17:16:33,2,45.2,90.39,25,completed,paypal,0.0,90.4,-0.010000000000005116
T089824,C08268,P0892,2024-09-24 17:50:20,1,3.71,3.71,0,completed,debit_card,8.28,3.71,0.0
T087169,C03597,P0963,2024-09-24 17:58:02,1,20.14,20.14,0,completed,apple_pay,7.33,20.14,0.0
T002314,C08119,P0396,2024-09-24 19:01:34,3,32.21,96.63,0,completed,debit_card,0.0,96.63,0.0
T113939,C05898,P0359,2024-09-24 19:05:49,1,13.52,13.52,0,completed,credit_card,8.6,13.52,0.0
T114639,C09767,P0633,2024-09-24 19:13:00,1,35.32,35.32,0,completed,credit_card,8.25,35.32,0.0
T083001,C00011,P0853,2024-09-24 19:14:44,1,55.96,55.96,0,completed,paypal,0.0,55.96,0.0
T107122,C00696,P0935,2024-09-24 19:14:57,1,14.43,14.43,25,completed,apple_pay,7.57,14.43,0.0
T050371,C05446,P0386,2024-09-24 19:41:12,2,75.01,150.02,0,completed,credit_card,0.0,150.02,0.0
T109824,C02662,P0057,2024-09-24 19:50:22,2,196.18,392.35,20,completed,apple_pay,0.0,392.36,-0.009999999999990905
T030694,C04742,P0909,2024-09-24 20:16:01,1,94.59,94.59,0,completed,credit_card,0.0,94.59,0.0
T030127,C01512,P0242,2024-09-24 20:24:25,1,43.31,43.31,5,completed,debit_card,8.48,43.31,0.0
T071488,C09458,P0965,2024-09-24 20:33:56,1,257.79,257.79,0,completed,debit_card,0.0,257.79,0.0
T115057,C09792,P0400,2024-09-24 20:46:27,1,10.57,10.57,0,completed,google_pay,8.32,10.57,0.0
T075323,C08910,P0360,2024-09-24 20:52:19,1,33.98,33.98,5,completed,paypal,5.59,33.98,0.0
T031814,C05419,P0766,2024-09-24 21:02:19,1,11.14,11.14,0,completed,debit_card,4.34,11.14,0.0
T018191,C03612,P0352,2024-09-24 21:04:27,1,237.32,237.32,0,completed,credit_card,0.0,237.32,0.0
T106914,C03888,P0334,2024-09-24 21:32:08,4,48.91,195.62,5,completed,debit_card,0.0,195.64,-0.01999999999998181
T075805,C04813,P0339,2024-09-24 21:38:03,1,17.78,17.78,0,completed,credit_card,6.56,17.78,0.0
T092928,C03714,P0641,2024-09-24 21:55:52,1,18.57,18.57,0,completed,debit_card,9.55,18.57,0.0
T021273,C05494,P0736,2024-09-24 22:16:53,1,19.87,19.87,0,completed,debit_card,7.33,19.87,0.0
T068541,C02126,P0325,2024-09-24 22:26:01,2,245.37,490.74,0,completed,paypal,0.0,490.74,0.0
T075477,C08220,P0846,2024-09-24 22:58:05,1,80.52,80.52,15,completed,credit_card,0.0,80.52,0.0
T011720,C09930,P0536,2024-09-24 23:04:13,2,140.9,281.81,10,completed,credit_card,0.0,281.8,0.009999999999990905
T084487,C01906,P0215,2024-09-24 23:54:09,1,91.39,91.39,0,completed,bank_transfer,0.0,91.39,0.0
T007826,C02274,P0233,2024-09-24 23:57:27,1,23.76,23.76,0,completed,bank_transfer,5.31,23.76,0.0
T092156,C07363,P0298,2024-09-25 00:01:42,1,59.1,59.1,40,completed,paypal,0.0,59.1,0.0
T036375,C04384,P0526,2024-09-25 00:27:27,2,7.89,15.78,0,completed,apple_pay,6.16,15.78,0.0
T099745,C06481,P0102,2024-09-25 00:54:32,1,51.38,51.38,30,completed,debit_card,0.0,51.38,0.0
T042471,C00729,P0762,2024-09-25 00:59:47,1,19.29,19.29,0,completed,credit_card,7.08,19.29,0.0
T113966,C05641,P0746,2024-09-25 01:00:50,1,35.46,35.46,0,completed,apple_pay,4.46,35.46,0.0
T049406,C02052,P0414,2024-09-25 01:05:15,1,6.55,6.55,30,completed,debit_card,5.85,6.55,0.0
T093098,C07150,P0157,2024-09-25 01:54:01,1,204.42,204.42,0,completed,bank_transfer,0.0,204.42,0.0
T045898,C04286,P0553,2024-09-25 02:12:44,1,272.31,272.31,0,completed,apple_pay,0.0,272.31,0.0
T070861,C01727,P0440,2024-09-25 02:17:48,1,14.71,14.71,30,completed,paypal,7.26,14.71,0.0
T009601,C04508,P0664,2024-09-25 02:36:11,1,9.85,9.85,0,completed,debit_card,6.35,9.85,0.0
T077112,C00379,P0279,2024-09-25 02:47:05,5,60.77,303.86,5,completed,credit_card,0.0,303.85,0.009999999999990905
T116153,C01678,P0387,2024-09-25 02:52:52,1,111.57,111.57,0,completed,paypal,0.0,111.57,0.0
T105470,C04655,P0212,2024-09-25 02:54:02,1,172.16,172.16,5,completed,credit_card,0.0,172.16,0.0
T049509,C08667,P0312,2024-09-25 02:55:07,1,30.0,30.0,0,completed,paypal,6.06,30.0,0.0
T071436,C08783,P0802,2024-09-25 03:03:19,1,39.72,39.72,0,completed,debit_card,7.35,39.72,0.0
T046384,C00273,P0450,2024-09-25 04:05:25,1,166.55,166.55,0,completed,debit_card,0.0,166.55,0.0
T013710,C02204,P0342,2024-09-25 04:20:39,1,18.61,18.61,5,completed,paypal,8.56,18.61,0.0
T113960,C06681,P0284,2024-09-25 04:37:24,1,34.33,34.33,20,completed,apple_pay,9.92,34.33,0.0
T043209,C05656,P0180,2024-09-25 06:08:48,1,46.35,46.35,0,completed,credit_card,7.9,46.35,0.0
T071805,C00389,P0369,2024-09-25 06:33:50,1,244.42,244.42,0,completed,debit_card,0.0,244.42,0.0
T090360,C09889,P0556,2024-09-25 06:51:52,1,47.28,47.28,0,completed,credit_card,9.44,47.28,0.0
T039271,C06118,P0115,2024-09-25 07:36:05,1,68.27,68.27,0,completed,credit_card,0.0,68.27,0.0
T043823,C02410,P0063,2024-09-25 07:44:10,1,22.74,22.74,0,completed,credit_card,5.14,22.74,0.0
T089038,C08884,P0819,2024-09-25 07:54:38,1,43.98,43.98,20,completed,credit_card,4.59,43.98,0.0
T010236,C08186,P0980,2024-09-25 08:37:58,1,4.88,4.88,0,completed,paypal,9.36,4.88,0.0
T046760,C01423,P0746,2024-09-25 08:45:39,1,35.46,35.46,0,completed,credit_card,4.53,35.46,0.0
T083158,C08923,P0886,2024-09-25 09:04:10,1,23.65,23.65,0,completed,paypal,9.88,23.65,0.0
T004729,C07252,P0655,2024-09-25 09:18:48,1,31.87,31.87,0,completed,paypal,6.41,31.87,0.0
T099072,C03316,P0472,2024-09-25 09:20:12,1,19.03,19.03,0,completed,credit_card,8.21,19.03,0.0
T091589,C04217,P0940,2024-09-25 09:37:23,1,70.61,70.61,15,completed,paypal,0.0,70.61,0.0
T070111,C03155,P0050,2024-09-25 09:56:15,1,84.53,84.53,0,completed,apple_pay,0.0,84.53,0.0
T060763,C07656,P0212,2024-09-25 10:01:27,1,172.16,172.16,5,completed,paypal,0.0,172.16,0.0
T036040,C06411,P0488,2024-09-25 10:40:59,1,29.98,29.98,20,completed,debit_card,7.33,29.98,0.0
T038730,C08636,P0946,2024-09-25 10:47:40,1,37.38,37.38,30,completed,debit_card,7.19,37.38,0.0
T035209,C03275,P0125,2024-09-25 11:05:36,1,33.36,33.36,0,completed,credit_card,4.65,33.36,0.0
T038114,C06446,P0890,2024-09-25 11:07:12,1,31.49,31.49,0,completed,credit_card,7.12,31.49,0.0
T043037,C06454,P0910,2024-09-25 11:18:53,6,20.01,120.06,0,completed,credit_card,0.0,120.06,0.0
T028383,C01409,P0586,2024-09-25 11:23:00,1,370.45,370.45,0,completed,debit_card,0.0,370.45,0.0
T004177,C07474,P0634,2024-09-25 11:28:35,1,32.63,32.63,0,completed,paypal,4.34,32.63,0.0
T077513,C01781,P0982,2024-09-25 11:43:42,1,138.53,138.53,0,completed,paypal,0.0,138.53,0.0
T084049,C06516,P0551,2024-09-25 11:44:51,2,30.22,60.44,0,completed,credit_card,0.0,60.44,0.0
T058607,C00151,P0735,2024-09-25 12:04:41,1,37.65,37.65,0,completed,credit_card,8.03,37.65,0.0
T057674,C09071,P0634,2024-09-25 12:05:11,1,32.63,32.63,0,completed,apple_pay,7.46,32.63,0.0
T081859,C03073,P0101,2024-09-25 12:19:28,1,163.49,163.49,5,completed,bank_transfer,0.0,163.49,0.0
T030217,C07018,P0693,2024-09-25 12:24:26,1,12.98,12.98,5,completed,bank_transfer,4.82,12.98,0.0
T035524,C02598,P0311,2024-09-25 12:44:17,1,74.85,74.85,0,completed,debit_card,0.0,74.85,0.0
T003106,C01150,P0088,2024-09-25 12:50:42,3,8.28,24.84,20,completed,credit_card,9.79,24.839999999999996,3.552713678800501e-15
T021426,C00541,P0600,2024-09-25 13:10:49,1,17.42,17.42,10,completed,apple_pay,5.69,17.42,0.0
T024521,C02606,P0243,2024-09-25 13:28:41,5,120.62,603.1,0,completed,apple_pay,0.0,603.1,0.0
T047070,C00458,P0013,2024-09-25 13:36:18,1,10.75,10.75,0,completed,paypal,9.15,10.75,0.0
T105973,C07404,P0017,2024-09-25 14:10:13,2,70.55,141.1,10,completed,paypal,0.0,141.1,0.0
T079213,C00875,P0788,2024-09-25 14:26:04,2,24.12,48.24,0,completed,credit_card,9.42,48.24,0.0
T089223,C05185,P0663,2024-09-25 14:36:15,1,12.7,12.7,0,completed,credit_card,5.64,12.7,0.0
T082504,C05379,P0779,2024-09-25 14:45:13,2,19.82,39.65,20,completed,credit_card,8.21,39.64,0.00999999999999801
T017645,C04092,P0407,2024-09-25 14:47:22,1,114.41,114.41,0,completed,debit_card,0.0,114.41,0.0
T097413,C08778,P0127,2024-09-25 14:51:59,1,7.7,7.7,10,completed,paypal,5.68,7.7,0.0
T007276,C05574,P0156,2024-09-25 14:57:16,1,193.36,193.36,0,completed,paypal,0.0,193.36,0.0
T039473,C03557,P0973,2024-09-25 14:59:01,1,75.87,75.87,0,completed,paypal,0.0,75.87,0.0
T053521,C00479,P0708,2024-09-25 15:11:53,1,29.54,29.54,0,completed,google_pay,6.43,29.54,0.0
T112127,C05433,P0023,2024-09-25 15:13:08,1,23.9,23.9,40,completed,credit_card,4.35,23.9,0.0
T085086,C06373,P0486,2024-09-25 15:56:25,1,16.65,16.65,0,completed,paypal,8.41,16.65,0.0
T071942,C09863,P0728,2024-09-25 15:56:46,4,29.01,116.04,0,completed,bank_transfer,0.0,116.04,0.0
T049342,C02276,P0965,2024-09-25 16:35:46,1,257.79,257.79,0,completed,credit_card,0.0,257.79,0.0
T022566,C07981,P0746,2024-09-25 16:40:58,4,35.46,141.84,0,completed,paypal,0.0,141.84,0.0
T073081,C08759,P0645,2024-09-25 17:00:59,1,13.1,13.1,20,completed,credit_card,5.7,13.1,0.0
T091404,C03129,P0286,2024-09-25 17:08:21,1,27.33,27.33,30,completed,bank_transfer,8.86,27.33,0.0
T056941,C02314,P0710,2024-09-25 17:08:27,1,35.89,35.89,0,completed,bank_transfer,7.45,35.89,0.0
T027011,C04695,P0650,2024-09-25 17:10:54,1,27.72,27.72,0,completed,credit_card,7.6,27.72,0.0
T028869,C08128,P0549,2024-09-25 17:11:21,1,317.92,317.92,10,completed,paypal,0.0,317.92,0.0
T051895,C00542,P0476,2024-09-25 17:21:00,2,22.22,44.44,0,completed,apple_pay,7.49,44.44,0.0
T057322,C06679,P0923,2024-09-25 17:29:12,1,34.48,34.48,0,completed,apple_pay,8.17,34.48,0.0
T018407,C03616,P0158,2024-09-25 17:33:08,1,192.56,192.56,0,completed,debit_card,0.0,192.56,0.0
T077856,C00638,P0651,2024-09-25 17:37:40,1,11.37,11.37,0,completed,credit_card,9.46,11.37,0.0
T023851,C01017,P0953,2024-09-25 17:40:22,1,46.82,46.82,15,completed,paypal,9.1,46.82,0.0
T025597,C03168,P0110,2024-09-25 17:59:33,1,17.85,17.85,0,completed,paypal,6.82,17.85,0.0
T026958,C09160,P0934,2024-09-25 18:01:53,3,26.16,78.48,0,completed,apple_pay,0.0,78.48,0.0
T062745,C03533,P0768,2024-09-25 18:08:46,1,29.17,29.17,50,completed,paypal,7.9,29.17,0.0
T110793,C03522,P0568,2024-09-25 18:33:52,2,24.94,49.88,0,completed,credit_card,5.59,49.88,0.0
T040129,C05525,P0324,2024-09-25 18:55:35,1,51.1,51.1,30,completed,paypal,0.0,51.1,0.0
T045761,C00029,P0981,2024-09-25 19:01:04,1,45.13,45.13,20,completed,google_pay,6.45,45.13,0.0
T108122,C04604,P0331,2024-09-25 19:09:33,1,16.95,16.95,0,completed,credit_card,9.08,16.95,0.0
T111772,C02392,P0022,2024-09-25 19:14:28,1,13.79,13.79,15,completed,credit_card,4.25,13.79,0.0
T118521,C04917,P0265,2024-09-25 19:42:04,1,43.86,43.86,0,completed,credit_card,9.43,43.86,0.0
T028012,C01562,P0038,2024-09-25 19:48:24,1,90.04,90.04,0,completed,paypal,0.0,90.04,0.0
T003325,C07551,P0014,2024-09-25 20:18:26,1,117.43,117.43,0,completed,google_pay,0.0,117.43,0.0
T030240,C05002,P0475,2024-09-25 20:33:07,1,40.58,40.58,0,completed,credit_card,4.64,40.58,0.0
T059695,C04313,P0769,2024-09-25 20:35:48,1,118.74,118.74,0,completed,credit_card,0.0,118.74,0.0
T000806,C09262,P0531,2024-09-25 20:37:21,1,267.48,267.48,15,completed,debit_card,0.0,267.48,0.0
T051650,C06839,P0497,2024-09-25 21:11:57,1,19.79,19.79,0,completed,debit_card,4.83,19.79,0.0
T050873,C05552,P0139,2024-09-25 22:18:54,1,27.83,27.83,0,completed,debit_card,8.97,27.83,0.0
T028129,C08435,P0874,2024-09-25 22:25:38,1,12.03,12.03,20,completed,credit_card,8.22,12.03,0.0
T042580,C06683,P0307,2024-09-25 23:07:56,1,53.78,53.78,0,completed,credit_card,0.0,53.78,0.0
T067367,C05008,P0297,2024-09-25 23:20:08,1,68.92,68.92,0,completed,credit_card,0.0,68.92,0.0
T036642,C06113,P0584,2024-09-25 23:51:05,1,7.67,7.67,25,completed,paypal,8.36,7.67,0.0
T068843,C02755,P0686,2024-09-26 00:07:14,1,19.5,19.5,0,completed,apple_pay,5.16,19.5,0.0
T019804,C07440,P0884,2024-09-26 00:19:23,1,25.52,25.52,0,completed,debit_card,9.23,25.52,0.0
T116805,C06998,P0242,2024-09-26 00:27:49,4,43.31,173.24,5,completed,apple_pay,0.0,173.24,0.0
T106815,C05916,P0878,2024-09-26 00:32:33,1,37.69,37.69,20,completed,credit_card,8.06,37.69,0.0
T073229,C00503,P0612,2024-09-26 00:42:47,1,213.61,213.61,0,completed,paypal,0.0,213.61,0.0
T003600,C00333,P0326,2024-09-26 00:51:46,1,81.4,81.4,0,completed,credit_card,0.0,81.4,0.0
T073588,C00252,P0763,2024-09-26 01:04:08,1,34.05,34.05,0,completed,debit_card,4.96,34.05,0.0
T020131,C07092,P0388,2024-09-26 01:07:48,1,34.25,34.25,0,completed,credit_card,6.88,34.25,0.0
T102951,C00058,P0599,2024-09-26 01:13:33,1,23.06,23.06,0,completed,debit_card,5.31,23.06,0.0
T110578,C07560,P0122,2024-09-26 01:15:30,2,10.65,21.29,30,completed,credit_card,4.46,21.3,-0.010000000000001563
T079400,C05847,P0188,2024-09-26 01:55:51,1,20.08,20.08,0,completed,credit_card,9.09,20.08,0.0
T094783,C05327,P0656,2024-09-26 02:02:15,1,27.36,27.36,0,completed,paypal,4.17,27.36,0.0
T022986,C00838,P0358,2024-09-26 02:21:11,2,14.96,29.92,0,completed,apple_pay,8.28,29.92,0.0
T039580,C03982,P0672,2024-09-26 02:25:43,1,9.26,9.26,30,completed,credit_card,6.75,9.26,0.0
T060104,C06678,P0634,2024-09-26 02:39:39,1,32.63,32.63,0,completed,credit_card,4.46,32.63,0.0
T036743,C03554,P0918,2024-09-26 02:50:56,2,145.26,290.52,10,completed,debit_card,0.0,290.52,0.0
T048326,C01676,P0402,2024-09-26 02:51:24,1,10.23,10.23,5,completed,debit_card,4.33,10.23,0.0
T084938,C04271,P0710,2024-09-26 03:14:52,2,35.89,71.78,0,completed,credit_card,0.0,71.78,0.0
T028135,C02020,P0194,2024-09-26 03:20:11,1,38.3,38.3,0,completed,credit_card,5.4,38.3,0.0
T073454,C01954,P0217,2024-09-26 03:27:34,1,68.63,68.63,0,completed,credit_card,0.0,68.63,0.0
T065689,C00429,P0605,2024-09-26 03:32:13,1,14.5,14.5,50,completed,paypal,8.27,14.5,0.0
T048116,C05292,P0968,2024-09-26 04:46:22,1,26.8,26.8,30,completed,debit_card,4.15,26.8,0.0
T061830,C06255,P0256,2024-09-26 05:00:09,1,7.16,7.16,30,completed,credit_card,6.4,7.16,0.0
T095902,C02825,P0233,2024-09-26 05:13:31,1,23.76,23.76,0,completed,debit_card,5.51,23.76,0.0
T096197,C01315,P0759,2024-09-26 06:35:09,1,44.66,44.66,10,completed,paypal,9.69,44.66,0.0
T111277,C09455,P0216,2024-09-26 06:36:46,2,29.32,58.64,0,completed,bank_transfer,0.0,58.64,0.0
T037756,C05438,P0501,2024-09-26 06:40:36,1,5.7,5.7,15,completed,google_pay,6.52,5.7,0.0
T028922,C00716,P0692,2024-09-26 06:42:01,1,38.15,38.15,0,completed,credit_card,6.98,38.15,0.0
T030226,C09019,P0844,2024-09-26 07:01:31,2,33.74,67.48,25,completed,apple_pay,0.0,67.48,0.0
T012699,C00590,P0608,2024-09-26 07:04:20,1,33.14,33.14,0,completed,credit_card,6.33,33.14,0.0
T073189,C09022,P0492,2024-09-26 07:09:13,1,50.4,50.4,0,completed,paypal,0.0,50.4,0.0
T087732,C09063,P0347,2024-09-26 07:21:26,1,121.39,121.39,0,completed,credit_card,0.0,121.39,0.0
T020042,C06552,P0461,2024-09-26 07:28:33,1,13.06,13.06,0,completed,apple_pay,5.54,13.06,0.0
T106667,C03677,P0875,2024-09-26 07:37:56,3,11.6,34.8,0,completed,credit_card,8.54,34.8,0.0
T042948,C08316,P0724,2024-09-26 07:53:11,1,7.22,7.22,30,completed,paypal,5.6,7.22,0.0
T095245,C07396,P0081,2024-09-26 07:55:40,1,107.45,107.45,0,completed,debit_card,0.0,107.45,0.0
T089216,C06518,P0508,2024-09-26 08:11:05,1,62.24,62.24,0,completed,credit_card,0.0,62.24,0.0
T024210,C05341,P0165,2024-09-26 08:32:46,1,32.93,32.93,0,completed,credit_card,8.03,32.93,0.0
T085279,C01979,P0012,2024-09-26 09:09:56,2,75.31,150.62,0,completed,credit_card,0.0,150.62,0.0
T005902,C05627,P0657,2024-09-26 09:21:11,1,76.55,76.55,0,completed,credit_card,0.0,76.55,0.0
T025715,C00999,P0050,2024-09-26 09:28:02,7,84.53,591.71,0,completed,bank_transfer,0.0,591.71,0.0
T036745,C00069,P0915,2024-09-26 09:34:29,1,77.27,77.27,0,completed,bank_transfer,0.0,77.27,0.0
T053231,C04012,P0134,2024-09-26 09:51:11,2,19.02,38.03,20,completed,credit_card,6.23,38.04,-0.00999999999999801
T095238,C00440,P0469,2024-09-26 10:32:02,1,43.66,43.66,0,completed,paypal,7.62,43.66,0.0
T069113,C05670,P0692,2024-09-26 10:43:57,1,38.15,38.15,0,completed,debit_card,9.98,38.15,0.0
T088539,C08399,P0360,2024-09-26 10:49:42,1,33.98,33.98,5,completed,bank_transfer,7.3,33.98,0.0
T063705,C06508,P0395,2024-09-26 10:57:25,1,93.82,93.82,0,completed,apple_pay,0.0,93.82,0.0
T033812,C02685,P0563,2024-09-26 11:09:04,1,19.48,19.48,0,completed,apple_pay,6.58,19.48,0.0
T048665,C08307,P0578,2024-09-26 11:14:20,1,18.17,18.17,0,completed,apple_pay,5.62,18.17,0.0
T038449,C05694,P0722,2024-09-26 11:35:34,2,503.13,1006.26,0,completed,credit_card,0.0,1006.26,0.0
