customer_id,age,gender,country,email_opt_in,has_app,is_churned,recency_days,frequency,monetary,total_orders,total_quantity,average_order_value,tenure_days,total_sessions,avg_session_duration,avg_pages_viewed,total_cart_additions,conversion_rate,bounce_rate,has_purchase
C08783,52,F,AU,0,1,1,97.0,3.0,121.88,3.0,3.0,40.626666666666665,282,4.0,123.5,1.75,2.0,0.0,0.0,1
C08784,44,M,US,1,1,0,85.0,6.0,652.53,6.0,10.0,108.755,606,15.0,456.8,7.8,20.0,0.13333333333333333,0.0,1
C08785,34,F,FR,1,0,1,208.0,2.0,124.25999999999999,2.0,7.0,62.129999999999995,1448,7.0,125.14285714285714,2.2857142857142856,3.0,0.0,0.14285714285714285,1
C08786,23,M,UK,1,1,0,191.0,6.0,1574.1399999999999,6.0,12.0,262.3566666666666,225,9.0,393.0,6.777777777777778,10.0,0.1111111111111111,0.1111111111111111,1
C08787,29,F,AU,1,1,0,22.0,8.0,393.51,8.0,10.0,49.18875,1651,11.0,390.09090909090907,6.363636363636363,15.0,0.18181818181818182,0.0,1
C08788,49,F,JP,0,1,0,4.0,10.0,429.14000000000004,10.0,11.0,42.914,636,6.0,156.33333333333334,3.0,5.0,0.16666666666666666,0.0,1
C08789,43,F,US,0,0,0,45.0,16.0,1968.47,16.0,32.0,123.029375,955,16.0,386.4375,5.75,16.0,0.125,0.125,1
C08790,32,F,CA,1,1,0,84.0,13.0,2080.88,13.0,19.0,160.0676923076923,1018,18.0,383.3333333333333,6.722222222222222,13.0,0.16666666666666666,0.16666666666666666,1
C08791,56,M,US,1,0,0,20.0,18.0,1941.72,18.0,30.0,107.87333333333333,562,17.0,449.29411764705884,8.176470588235293,21.0,0.29411764705882354,0.11764705882352941,1
C08792,33,F,BR,0,0,0,105.0,10.0,768.76,10.0,14.0,76.876,756,6.0,155.0,2.8333333333333335,2.0,0.0,0.16666666666666666,1
C08793,46,M,US,1,0,1,12.0,13.0,802.6,13.0,16.0,61.73846153846154,1659,10.0,543.9,9.4,3.0,0.0,0.1,1
C08794,37,M,US,0,1,0,112.0,4.0,116.46,4.0,4.0,29.115,685,5.0,401.2,7.2,4.0,0.0,0.0,1
C08795,58,M,BR,1,1,0,66.0,5.0,398.27,5.0,6.0,79.654,1089,5.0,293.4,4.4,6.0,0.2,0.2,1
C08796,44,F,US,0,1,1,15.0,6.0,954.1600000000001,6.0,9.0,159.02666666666667,679,11.0,211.45454545454547,3.0,11.0,0.2727272727272727,0.09090909090909091,1
C08797,35,F,UK,1,0,0,124.0,6.0,287.26,6.0,12.0,47.876666666666665,975,6.0,435.3333333333333,6.0,1.0,0.0,0.0,1
C08798,32,F,CA,1,0,1,115.0,3.0,70.19,3.0,3.0,23.396666666666665,1406,6.0,192.16666666666666,4.166666666666667,3.0,0.0,0.16666666666666666,1
C08799,34,F,CA,0,0,0,171.0,5.0,168.66000000000003,5.0,5.0,33.732000000000006,647,6.0,214.5,3.0,4.0,0.3333333333333333,0.0,1
C08800,26,F,US,1,0,1,74.0,5.0,517.68,5.0,5.0,103.53599999999999,1347,1.0,207.0,3.0,1.0,0.0,0.0,1
C08801,18,F,US,1,0,0,496.0,1.0,29.72,1.0,2.0,29.72,1042,2.0,103.5,1.5,2.0,0.0,0.0,1
C08802,38,M,UK,1,1,0,126.0,3.0,139.07999999999998,3.0,4.0,46.35999999999999,670,5.0,157.4,2.2,1.0,0.0,0.2,1
C08803,28,F,UK,1,1,0,346.0,3.0,168.72,3.0,3.0,56.24,336,0.0,0.0,0.0,0.0,0.0,0.0,1
C08804,28,M,JP,0,0,0,137.0,9.0,303.62,9.0,11.0,33.73555555555556,1426,13.0,553.6153846153846,11.846153846153847,12.0,0.15384615384615385,0.0,1
C08805,33,M,FR,1,0,0,84.0,10.0,1553.8500000000001,10.0,11.0,155.38500000000002,1080,9.0,218.11111111111111,3.0,10.0,0.1111111111111111,0.2222222222222222,1
C08806,35,Prefer not to say,CA,0,0,0,100.0,7.0,536.0600000000001,7.0,12.0,76.58000000000001,1076,5.0,213.4,2.6,4.0,0.0,0.2,1
C08807,35,M,US,1,1,0,8.0,7.0,1113.63,7.0,14.0,159.09,1093,14.0,323.42857142857144,5.142857142857143,11.0,0.14285714285714285,0.35714285714285715,1
C08808,55,Non-binary,BR,1,1,0,21.0,17.0,844.21,17.0,33.0,49.65941176470589,1580,23.0,727.4347826086956,12.08695652173913,26.0,0.34782608695652173,0.043478260869565216,1
C08809,42,F,US,1,1,0,103.0,14.0,939.5600000000001,14.0,14.0,67.11142857142858,1154,14.0,684.7142857142857,12.785714285714286,7.0,0.07142857142857142,0.0,1
C08810,60,F,JP,1,1,0,1.0,8.0,785.04,8.0,11.0,98.13,804,14.0,257.64285714285717,5.857142857142857,5.0,0.14285714285714285,0.14285714285714285,1
C08811,29,F,JP,1,0,0,207.0,2.0,41.96,2.0,2.0,20.98,533,4.0,118.5,2.0,2.0,0.0,0.25,1
C08812,44,F,MX,1,1,0,48.0,8.0,522.87,8.0,13.0,65.35875,230,10.0,248.7,3.2,7.0,0.1,0.1,1
C08813,30,M,US,0,1,1,36.0,2.0,48.21,2.0,2.0,24.105,272,1.0,121.0,2.0,1.0,0.0,0.0,1
C08814,28,M,US,1,1,0,42.0,20.0,1428.57,20.0,27.0,71.4285,1025,12.0,538.5,10.333333333333334,11.0,0.3333333333333333,0.0,1
C08815,60,F,DE,0,0,0,298.0,3.0,137.62,3.0,3.0,45.873333333333335,673,6.0,229.16666666666666,3.3333333333333335,2.0,0.0,0.16666666666666666,1
C08816,25,M,UK,1,0,0,87.0,9.0,364.94,9.0,10.0,40.54888888888889,620,20.0,694.35,13.05,22.0,0.2,0.05,1
C08817,18,F,US,1,1,0,54.0,13.0,780.06,13.0,16.0,60.00461538461538,978,11.0,410.90909090909093,9.545454545454545,10.0,0.0,0.18181818181818182,1
C08818,26,Prefer not to say,CA,1,1,1,24.0,14.0,481.02,14.0,17.0,34.35857142857143,699,14.0,558.9285714285714,9.571428571428571,10.0,0.07142857142857142,0.07142857142857142,1
C08819,18,M,DE,1,0,0,65.0,21.0,2108.55,21.0,34.0,100.40714285714287,1462,16.0,474.8125,6.9375,19.0,0.125,0.0625,1
C08820,23,F,US,1,1,0,319.0,4.0,264.52,4.0,4.0,66.13,1182,7.0,219.42857142857142,4.571428571428571,3.0,0.0,0.0,1
C08821,24,M,US,0,0,0,207.0,4.0,91.54,4.0,4.0,22.885,639,12.0,332.3333333333333,4.25,12.0,0.08333333333333333,0.0,1
C08822,35,M,CA,1,0,0,8.0,9.0,1203.89,9.0,17.0,133.76555555555558,1265,7.0,172.71428571428572,2.142857142857143,5.0,0.0,0.14285714285714285,1
C08823,18,F,US,1,1,0,88.0,10.0,1560.3600000000001,10.0,14.0,156.036,1685,12.0,463.6666666666667,7.916666666666667,10.0,0.0,0.0,1
C08824,49,F,DE,1,0,0,13.0,13.0,833.1,13.0,20.0,64.08461538461539,1557,11.0,502.1818181818182,8.363636363636363,10.0,0.09090909090909091,0.0,1
C08825,18,F,AU,1,0,0,75.0,14.0,1066.78,14.0,17.0,76.19857142857143,1481,10.0,942.3,15.0,7.0,0.1,0.0,1
C08826,33,M,IN,0,0,0,258.0,9.0,451.44,9.0,11.0,50.16,1704,12.0,246.83333333333334,3.9166666666666665,11.0,0.16666666666666666,0.0,1
C08827,31,M,FR,1,1,1,233.0,1.0,27.72,1.0,1.0,27.72,158,0.0,0.0,0.0,0.0,0.0,0.0,1
C08828,44,F,UK,0,1,1,28.0,3.0,363.94,3.0,7.0,121.31333333333333,717,4.0,230.25,2.75,4.0,0.0,0.25,1
C08829,39,F,IN,1,0,0,424.0,1.0,133.52,1.0,1.0,133.52,464,2.0,131.0,1.5,1.0,0.0,0.0,1
C08830,49,F,UK,1,0,0,416.0,3.0,266.33000000000004,3.0,6.0,88.77666666666669,1100,4.0,337.75,6.5,1.0,0.0,0.0,1
C08831,30,M,AU,1,0,0,49.0,10.0,1814.34,10.0,16.0,181.434,274,10.0,266.1,4.3,7.0,0.1,0.2,1
C08832,29,Non-binary,US,1,1,0,29.0,3.0,80.65,3.0,3.0,26.883333333333336,296,3.0,247.33333333333334,3.3333333333333335,3.0,0.3333333333333333,0.0,1
C08833,39,Non-binary,FR,1,0,0,290.0,4.0,409.91999999999996,4.0,12.0,102.47999999999999,1303,14.0,221.78571428571428,3.4285714285714284,7.0,0.0,0.07142857142857142,1
C08834,47,F,US,0,1,1,109.0,10.0,653.81,10.0,10.0,65.381,678,6.0,140.33333333333334,2.1666666666666665,2.0,0.0,0.16666666666666666,1
C08835,44,M,US,1,0,0,89.0,4.0,443.14,4.0,13.0,110.785,1048,3.0,60.0,1.3333333333333333,0.0,0.0,0.3333333333333333,1
C08836,38,Prefer not to say,UK,0,1,0,191.0,5.0,349.84000000000003,5.0,6.0,69.968,1002,3.0,226.0,2.6666666666666665,3.0,0.0,0.0,1
C08837,37,F,US,1,1,0,6.0,7.0,342.81,7.0,9.0,48.972857142857144,1061,17.0,382.05882352941177,8.235294117647058,10.0,0.058823529411764705,0.11764705882352941,1
C08838,34,F,US,0,1,1,,0.0,0.0,0.0,0.0,0.0,204,4.0,195.75,2.0,0.0,0.0,0.0,0
C08839,39,F,AU,0,0,0,84.0,6.0,129.96,6.0,9.0,21.66,1083,16.0,282.4375,5.8125,15.0,0.125,0.0,1
C08840,59,M,CA,1,0,1,56.0,7.0,399.99,7.0,10.0,57.14142857142857,244,3.0,263.0,3.0,3.0,0.0,0.0,1
C08841,32,M,FR,1,1,1,,0.0,0.0,0.0,0.0,0.0,414,7.0,248.85714285714286,3.857142857142857,5.0,0.14285714285714285,0.14285714285714285,0
C08842,30,F,AU,1,0,0,162.0,2.0,720.48,2.0,4.0,360.24,467,5.0,191.2,2.6,7.0,0.0,0.2,1
C08843,29,F,UK,0,0,1,23.0,4.0,1669.42,4.0,9.0,417.355,452,8.0,201.125,3.0,3.0,0.0,0.0,1
C08844,39,F,MX,1,1,0,352.0,5.0,438.22,5.0,6.0,87.644,816,9.0,369.55555555555554,6.444444444444445,10.0,0.2222222222222222,0.0,1
C08845,18,F,US,1,0,0,150.0,4.0,214.56,4.0,4.0,53.64,1135,6.0,370.3333333333333,5.333333333333333,7.0,0.0,0.0,1
C08846,33,F,US,1,1,0,16.0,11.0,926.53,11.0,26.0,84.23,580,14.0,440.64285714285717,6.142857142857143,13.0,0.21428571428571427,0.0,1
C08847,45,F,US,0,0,0,63.0,7.0,242.47,7.0,8.0,34.63857142857143,694,11.0,188.0909090909091,3.090909090909091,6.0,0.0,0.18181818181818182,1
C08848,28,M,AU,1,1,0,115.0,12.0,729.09,12.0,12.0,60.7575,919,12.0,313.9166666666667,4.5,11.0,0.16666666666666666,0.0,1
C08849,37,Prefer not to say,US,1,0,1,285.0,1.0,90.3,1.0,1.0,90.3,70,2.0,99.0,1.0,2.0,0.0,0.0,1
C08850,60,M,UK,1,1,0,52.0,5.0,569.28,5.0,9.0,113.856,1266,7.0,278.0,4.571428571428571,5.0,0.0,0.14285714285714285,1
C08851,38,M,CA,1,1,0,353.0,2.0,119.62,2.0,3.0,59.81,1378,5.0,83.0,1.8,3.0,0.0,0.2,1
C08852,18,F,AU,1,0,0,60.0,3.0,447.74,3.0,9.0,149.24666666666667,190,5.0,236.8,4.6,2.0,0.0,0.0,1
C08853,18,M,IN,1,1,0,132.0,2.0,74.65,2.0,2.0,37.325,754,7.0,303.2857142857143,5.714285714285714,8.0,0.0,0.0,1
C08854,31,M,US,1,0,0,24.0,9.0,683.72,9.0,11.0,75.9688888888889,539,4.0,456.0,6.5,2.0,0.0,0.25,1
C08855,25,F,US,1,1,0,334.0,2.0,73.67999999999999,2.0,2.0,36.839999999999996,819,1.0,89.0,1.0,2.0,0.0,0.0,1
C08856,36,M,DE,1,1,1,5.0,28.0,2268.64,28.0,33.0,81.02285714285713,1166,14.0,345.35714285714283,4.714285714285714,7.0,0.07142857142857142,0.07142857142857142,1
C08857,31,F,IN,0,0,0,703.0,1.0,22.8,1.0,2.0,22.8,558,3.0,39.666666666666664,1.0,2.0,0.0,0.3333333333333333,1
C08858,48,M,US,0,0,0,110.0,3.0,80.48,3.0,3.0,26.826666666666668,1091,7.0,157.57142857142858,2.142857142857143,3.0,0.0,0.14285714285714285,1
C08859,21,M,FR,1,1,0,214.0,3.0,111.46,3.0,4.0,37.15333333333333,1350,6.0,338.5,4.833333333333333,2.0,0.16666666666666666,0.3333333333333333,1
C08860,32,M,US,1,0,0,118.0,3.0,123.13,3.0,3.0,41.04333333333333,909,7.0,151.42857142857142,2.142857142857143,3.0,0.0,0.14285714285714285,1
C08861,37,F,US,1,0,0,94.0,7.0,1519.7600000000002,7.0,12.0,217.10857142857145,1433,10.0,253.0,4.4,8.0,0.1,0.1,1
C08862,39,M,US,1,0,0,1.0,13.0,1491.18,13.0,21.0,114.70615384615385,802,18.0,555.9444444444445,10.0,17.0,0.1111111111111111,0.0,1
C08863,36,M,AU,0,0,0,119.0,5.0,194.88,5.0,7.0,38.976,1085,1.0,99.0,1.0,0.0,0.0,0.0,1
C08864,18,M,FR,0,1,0,37.0,3.0,254.96999999999997,3.0,3.0,84.99,515,1.0,226.0,3.0,1.0,0.0,0.0,1
C08865,35,M,UK,1,0,0,101.0,8.0,475.5799999999999,8.0,9.0,59.44749999999999,1392,7.0,361.57142857142856,7.0,4.0,0.0,0.14285714285714285,1
C08866,33,F,FR,1,1,0,152.0,5.0,541.19,5.0,9.0,108.23800000000001,1418,3.0,169.66666666666666,3.0,4.0,0.0,0.0,1
C08867,45,F,UK,1,1,0,18.0,13.0,911.69,13.0,15.0,70.13000000000001,921,8.0,102.25,1.375,6.0,0.125,0.0,1
C08868,43,M,US,1,1,0,45.0,10.0,375.44,10.0,11.0,37.544,455,3.0,182.0,2.3333333333333335,9.0,0.6666666666666666,0.0,1
C08869,37,M,IN,0,0,0,20.0,6.0,268.35,6.0,9.0,44.725,423,10.0,255.8,3.2,3.0,0.0,0.0,1
C08870,38,F,US,0,1,0,222.0,3.0,177.32,3.0,4.0,59.10666666666666,766,4.0,193.75,2.75,2.0,0.0,0.25,1
C08871,51,M,BR,0,0,0,169.0,18.0,1976.33,18.0,21.0,109.7961111111111,1043,26.0,472.5,9.038461538461538,21.0,0.11538461538461539,0.038461538461538464,1
C08872,48,Non-binary,AU,0,1,0,279.0,3.0,187.41,3.0,4.0,62.47,582,5.0,118.8,2.6,3.0,0.0,0.2,1
C08873,38,M,FR,1,1,0,40.0,12.0,832.53,12.0,17.0,69.3775,967,7.0,316.2857142857143,6.571428571428571,4.0,0.2857142857142857,0.14285714285714285,1
C08874,60,Prefer not to say,CA,1,0,0,235.0,2.0,60.05,2.0,2.0,30.025,515,4.0,224.75,5.0,4.0,0.0,0.0,1
C08875,27,M,AU,1,0,0,26.0,5.0,518.81,5.0,6.0,103.76199999999999,1420,5.0,386.0,6.4,3.0,0.0,0.0,1
C08876,20,F,US,0,0,0,21.0,11.0,715.94,11.0,17.0,65.08545454545455,1279,14.0,823.7857142857143,13.071428571428571,16.0,0.2857142857142857,0.0,1
C08877,34,M,CA,1,1,0,234.0,4.0,235.79,4.0,5.0,58.9475,755,16.0,234.5625,4.25,9.0,0.0625,0.0625,1
C08878,30,Non-binary,US,0,1,0,41.0,2.0,219.71,2.0,4.0,109.855,899,8.0,189.875,3.5,4.0,0.0,0.25,1
C08879,18,M,DE,0,1,0,41.0,6.0,330.99,6.0,16.0,55.165,1274,7.0,199.28571428571428,3.857142857142857,9.0,0.14285714285714285,0.14285714285714285,1
C08880,27,F,DE,0,1,0,175.0,9.0,565.04,9.0,17.0,62.78222222222222,978,16.0,533.3125,8.4375,12.0,0.25,0.0,1
C08881,39,M,US,1,1,0,32.0,18.0,1700.08,18.0,25.0,94.44888888888889,1440,16.0,598.625,10.3125,14.0,0.0625,0.0,1
C08882,34,F,US,1,0,0,119.0,3.0,106.05000000000001,3.0,3.0,35.35,808,6.0,175.16666666666666,2.8333333333333335,2.0,0.0,0.3333333333333333,1
C08883,25,F,CA,1,0,1,264.0,3.0,354.07,3.0,3.0,118.02333333333333,801,3.0,212.33333333333334,3.3333333333333335,4.0,0.0,0.0,1
C08884,35,F,JP,1,0,0,97.0,8.0,959.6,8.0,11.0,119.95,572,16.0,323.3125,5.0625,8.0,0.0,0.125,1
C08885,36,F,DE,1,0,0,58.0,5.0,329.32,5.0,9.0,65.864,274,5.0,193.2,3.6,4.0,0.2,0.4,1
C08886,43,F,UK,0,1,0,281.0,3.0,227.92000000000002,3.0,4.0,75.97333333333334,575,1.0,68.0,1.0,1.0,0.0,0.0,1
C08887,27,F,JP,1,0,0,81.0,8.0,928.0,8.0,11.0,116.0,187,4.0,284.25,5.0,3.0,0.0,0.25,1
C08888,45,M,AU,1,1,0,64.0,15.0,1121.43,15.0,26.0,74.762,1802,7.0,276.2857142857143,4.428571428571429,3.0,0.0,0.14285714285714285,1
C08889,21,M,FR,0,0,1,332.0,5.0,253.43,5.0,5.0,50.686,462,3.0,111.0,1.3333333333333333,3.0,0.0,0.0,1
C08890,28,F,UK,1,1,0,100.0,6.0,249.65,6.0,7.0,41.608333333333334,1294,15.0,342.0,5.533333333333333,12.0,0.06666666666666667,0.2,1
C08891,55,M,UK,1,1,0,119.0,10.0,611.21,10.0,16.0,61.121,896,15.0,427.73333333333335,7.866666666666666,10.0,0.13333333333333333,0.06666666666666667,1
C08892,22,F,US,1,0,0,125.0,13.0,1301.49,13.0,16.0,100.11461538461539,1718,15.0,319.46666666666664,5.666666666666667,20.0,0.13333333333333333,0.13333333333333333,1
C08893,27,M,AU,1,1,1,207.0,2.0,176.25,2.0,4.0,88.125,787,3.0,119.33333333333333,1.3333333333333333,2.0,0.3333333333333333,0.0,1
C08894,19,Non-binary,US,0,1,0,54.0,11.0,1410.8700000000001,11.0,16.0,128.2609090909091,1422,14.0,347.35714285714283,6.071428571428571,9.0,0.0,0.21428571428571427,1
C08895,25,F,FR,1,1,0,23.0,4.0,282.78999999999996,4.0,4.0,70.69749999999999,611,3.0,124.0,2.0,0.0,0.0,0.0,1
C08896,36,F,IN,1,1,1,257.0,1.0,90.34,1.0,1.0,90.34,1184,0.0,0.0,0.0,0.0,0.0,0.0,1
C08897,43,F,CA,1,0,0,151.0,5.0,282.19,5.0,9.0,56.438,1276,7.0,232.14285714285714,3.5714285714285716,5.0,0.14285714285714285,0.14285714285714285,1
C08898,34,F,US,1,1,0,56.0,9.0,721.43,9.0,11.0,80.15888888888888,1360,12.0,198.5,3.0,17.0,0.4166666666666667,0.08333333333333333,1
C08899,31,M,US,0,1,0,121.0,4.0,271.19,4.0,4.0,67.7975,1117,2.0,150.0,2.5,0.0,0.0,0.0,1
C08900,20,M,DE,0,1,1,489.0,2.0,93.25,2.0,3.0,46.625,236,3.0,192.66666666666666,2.3333333333333335,0.0,0.0,0.0,1
C08901,26,F,US,1,0,0,14.0,22.0,1639.25,22.0,35.0,74.51136363636364,570,24.0,484.25,8.708333333333334,28.0,0.20833333333333334,0.041666666666666664,1
C08902,18,M,US,0,0,0,8.0,8.0,300.74,8.0,8.0,37.5925,1724,13.0,473.46153846153845,10.461538461538462,12.0,0.07692307692307693,0.07692307692307693,1
C08903,43,M,US,1,0,0,110.0,6.0,238.15,6.0,8.0,39.69166666666667,211,10.0,527.2,8.8,8.0,0.1,0.0,1
C08904,44,M,CA,1,1,0,17.0,14.0,747.98,14.0,23.0,53.42714285714286,1077,19.0,808.1052631578947,13.368421052631579,17.0,0.10526315789473684,0.0,1
C08905,34,M,CA,1,0,0,457.0,2.0,75.92999999999999,2.0,2.0,37.964999999999996,1048,6.0,244.33333333333334,5.0,3.0,0.0,0.16666666666666666,1
C08906,40,M,US,1,1,1,181.0,6.0,504.21000000000004,6.0,8.0,84.03500000000001,258,15.0,524.9333333333333,10.466666666666667,12.0,0.0,0.06666666666666667,1
C08907,45,M,CA,1,0,0,149.0,5.0,195.23000000000002,5.0,6.0,39.04600000000001,1519,10.0,410.4,7.2,7.0,0.2,0.0,1
C08908,36,M,UK,1,0,0,49.0,6.0,334.3,6.0,6.0,55.71666666666667,1229,9.0,296.1111111111111,3.7777777777777777,2.0,0.0,0.2222222222222222,1
C08909,51,F,UK,0,0,0,41.0,7.0,435.90000000000003,7.0,11.0,62.27142857142858,1168,3.0,78.0,1.3333333333333333,6.0,0.3333333333333333,0.6666666666666666,1
C08910,22,M,IN,0,1,0,56.0,10.0,254.43,10.0,10.0,25.443,1275,3.0,307.3333333333333,3.6666666666666665,4.0,0.3333333333333333,0.0,1
C08911,30,M,US,0,0,0,120.0,7.0,1513.26,7.0,12.0,216.18,842,4.0,174.25,3.0,4.0,0.0,0.0,1
C08912,29,F,CA,0,0,0,7.0,6.0,316.4,6.0,8.0,52.73333333333333,1281,9.0,178.22222222222223,4.0,12.0,0.2222222222222222,0.2222222222222222,1
C08913,42,F,US,1,0,1,145.0,5.0,216.98000000000002,5.0,5.0,43.396,1175,7.0,223.71428571428572,3.857142857142857,3.0,0.0,0.14285714285714285,1
C08914,18,F,US,1,1,1,155.0,5.0,380.78000000000003,5.0,5.0,76.156,987,7.0,131.42857142857142,2.2857142857142856,4.0,0.0,0.2857142857142857,1
C08915,52,Prefer not to say,CA,1,0,0,22.0,5.0,286.95,5.0,5.0,57.39,633,0.0,0.0,0.0,0.0,0.0,0.0,1
C08916,41,F,DE,1,0,0,32.0,6.0,227.7,6.0,9.0,37.949999999999996,366,8.0,197.375,3.125,11.0,0.0,0.25,1
C08917,56,F,CA,1,0,0,7.0,4.0,452.59000000000003,4.0,8.0,113.14750000000001,1365,7.0,241.42857142857142,4.571428571428571,5.0,0.0,0.14285714285714285,1
C08918,34,M,BR,1,0,0,7.0,16.0,1715.33,16.0,25.0,107.208125,1022,20.0,552.85,8.65,19.0,0.1,0.0,1
C08919,28,F,AU,1,0,0,10.0,7.0,650.23,7.0,13.0,92.89,1694,9.0,288.6666666666667,5.222222222222222,5.0,0.0,0.2222222222222222,1
C08920,42,F,US,0,0,0,117.0,6.0,371.57,6.0,9.0,61.928333333333335,196,12.0,186.25,3.3333333333333335,14.0,0.08333333333333333,0.16666666666666666,1
C08921,47,F,DE,1,1,0,4.0,14.0,539.4300000000001,14.0,17.0,38.53071428571429,1473,18.0,488.8333333333333,10.11111111111111,17.0,0.2222222222222222,0.0,1
C08922,26,M,DE,1,1,0,,0.0,0.0,0.0,0.0,0.0,367,6.0,243.0,4.5,2.0,0.0,0.16666666666666666,0
C08923,18,Non-binary,DE,1,0,0,97.0,8.0,932.5699999999999,8.0,9.0,116.57124999999999,468,12.0,429.0833333333333,6.166666666666667,14.0,0.08333333333333333,0.16666666666666666,1
C08924,18,M,UK,1,1,0,110.0,7.0,457.04,7.0,9.0,65.29142857142857,1047,5.0,158.8,3.6,6.0,0.2,0.0,1
C08925,38,F,JP,1,0,1,15.0,5.0,743.42,5.0,8.0,148.684,1048,7.0,274.57142857142856,4.857142857142857,6.0,0.0,0.0,1
C08926,53,Prefer not to say,UK,0,1,0,306.0,5.0,298.44,5.0,10.0,59.688,1422,5.0,206.6,3.2,4.0,0.2,0.0,1
C08927,19,F,AU,0,1,0,,0.0,0.0,0.0,0.0,0.0,307,3.0,30.0,1.0,0.0,0.0,0.6666666666666666,0
C08928,31,M,UK,1,1,0,55.0,10.0,456.05,10.0,16.0,45.605000000000004,896,8.0,130.75,2.375,6.0,0.125,0.375,1
C08929,30,M,AU,1,0,0,114.0,9.0,548.53,9.0,11.0,60.94777777777777,623,6.0,516.8333333333334,7.0,3.0,0.0,0.0,1
C08930,58,F,US,0,0,0,75.0,6.0,1491.79,6.0,12.0,248.63166666666666,868,12.0,192.33333333333334,3.0833333333333335,13.0,0.0,0.0,1
C08931,62,F,US,0,1,0,56.0,5.0,793.81,5.0,6.0,158.762,454,5.0,107.2,2.4,5.0,0.2,0.2,1
C08932,40,M,UK,1,0,1,425.0,6.0,355.19,6.0,12.0,59.19833333333333,865,4.0,267.5,5.0,0.0,0.0,0.25,1
C08933,45,F,CA,1,1,0,70.0,3.0,122.0,3.0,8.0,40.666666666666664,402,0.0,0.0,0.0,0.0,0.0,0.0,1
C08934,45,Non-binary,US,1,0,0,16.0,11.0,726.99,11.0,16.0,66.09,1410,19.0,402.3157894736842,6.315789473684211,32.0,0.2631578947368421,0.05263157894736842,1
C08935,19,M,DE,0,1,1,150.0,3.0,159.45000000000002,3.0,6.0,53.150000000000006,156,1.0,60.0,1.0,1.0,0.0,0.0,1
C08936,43,M,IN,1,1,0,410.0,3.0,72.22999999999999,3.0,3.0,24.076666666666664,1281,5.0,80.4,1.8,9.0,0.4,0.4,1
C08937,22,F,IN,1,1,0,,0.0,0.0,0.0,0.0,0.0,1095,2.0,66.5,1.0,1.0,0.0,0.5,0
C08938,32,F,US,0,0,0,138.0,8.0,233.32999999999998,8.0,10.0,29.166249999999998,1063,8.0,209.75,3.25,1.0,0.0,0.0,1
C08939,48,Non-binary,UK,1,1,0,51.0,13.0,1227.1,13.0,21.0,94.39230769230768,1004,23.0,328.4347826086956,5.565217391304348,34.0,0.2608695652173913,0.0,1
C08940,35,F,IN,0,0,0,342.0,1.0,30.83,1.0,1.0,30.83,1296,1.0,99.0,1.0,1.0,0.0,0.0,1
C08941,48,M,MX,1,0,0,622.0,2.0,62.71,2.0,2.0,31.355,885,3.0,142.66666666666666,2.3333333333333335,5.0,0.3333333333333333,0.0,1
C08942,50,F,US,1,1,0,575.0,2.0,78.81,2.0,2.0,39.405,600,6.0,69.66666666666667,1.6666666666666667,2.0,0.0,0.16666666666666666,1
C08943,18,F,US,1,1,0,41.0,7.0,325.68,7.0,8.0,46.52571428571429,644,11.0,603.6363636363636,10.090909090909092,6.0,0.09090909090909091,0.09090909090909091,1
C08944,18,M,US,1,1,0,146.0,9.0,425.37,9.0,12.0,47.263333333333335,1268,8.0,317.0,7.125,1.0,0.0,0.0,1
C08945,48,M,UK,0,1,0,19.0,16.0,1082.76,16.0,21.0,67.6725,573,12.0,290.0,5.0,8.0,0.08333333333333333,0.08333333333333333,1
C08946,49,F,AU,1,1,0,125.0,3.0,77.93,3.0,3.0,25.97666666666667,685,3.0,193.0,3.3333333333333335,2.0,0.0,0.0,1
C08947,38,M,US,1,1,0,161.0,10.0,725.88,10.0,13.0,72.588,839,12.0,225.16666666666666,4.583333333333333,6.0,0.0,0.16666666666666666,1
C08948,39,Non-binary,DE,1,1,0,175.0,12.0,1073.67,12.0,21.0,89.47250000000001,1151,10.0,265.4,5.1,9.0,0.0,0.0,1
C08949,45,M,US,0,0,0,175.0,3.0,179.94,3.0,3.0,59.98,292,2.0,186.5,3.5,0.0,0.0,0.5,1
C08950,45,M,US,1,0,0,150.0,3.0,61.190000000000005,3.0,3.0,20.39666666666667,1130,5.0,326.8,5.4,6.0,0.0,0.0,1
C08951,31,Non-binary,CA,1,1,0,110.0,6.0,188.18,6.0,8.0,31.363333333333333,1286,7.0,245.57142857142858,3.4285714285714284,4.0,0.0,0.0,1
C08952,46,M,CA,1,1,0,28.0,8.0,724.56,8.0,15.0,90.57,1360,6.0,144.66666666666666,2.3333333333333335,2.0,0.0,0.16666666666666666,1
C08953,30,M,US,1,0,1,121.0,3.0,434.38,3.0,3.0,144.79333333333332,201,0.0,0.0,0.0,0.0,0.0,0.0,1
C08954,37,M,US,1,1,0,125.0,4.0,116.66,4.0,4.0,29.165,659,10.0,191.7,3.5,12.0,0.3,0.0,1
C08955,37,Prefer not to say,US,1,0,0,10.0,5.0,467.11,5.0,9.0,93.422,1207,7.0,164.14285714285714,3.2857142857142856,7.0,0.0,0.2857142857142857,1
C08956,24,Prefer not to say,BR,1,0,0,42.0,13.0,936.6999999999999,13.0,18.0,72.05384615384615,705,8.0,471.125,8.375,7.0,0.125,0.0,1
