customer_id,churn_probability,risk_level,monetary,frequency,recency_days,has_purchase,customer_value,priority
C01880,0.4912129923157811,Medium Risk,222.51,6.0,128.0,True,Lower Value,Medium Priority
C00539,0.4911263042355736,Medium Risk,886.92,4.0,64.0,True,High Value,Medium Priority
C07668,0.4909766510843955,Medium Risk,566.55,5.0,55.0,True,High Value,Medium Priority
C05670,0.4906992396330786,Medium Risk,413.14,7.0,59.0,True,Lower Value,Medium Priority
C01034,0.49062078336379134,Medium Risk,315.0,6.0,236.0,True,Lower Value,Medium Priority
C04976,0.49056807340371134,Medium Risk,431.54,7.0,9.0,True,High Value,Medium Priority
C03081,0.49048842066759973,Medium Risk,179.20000000000002,2.0,376.0,True,Lower Value,Medium Priority
C00123,0.4902141715248123,Medium Risk,476.37,8.0,10.0,True,High Value,Medium Priority
C05470,0.49016325909982733,Medium Risk,189.02,5.0,40.0,True,Lower Value,Medium Priority
C09163,0.4896697716232727,Medium Risk,434.62,4.0,105.0,True,High Value,Medium Priority
C03020,0.48957336386380773,Medium Risk,212.95,5.0,69.0,True,Lower Value,Medium Priority
C07267,0.4895626020541851,Medium Risk,489.34,7.0,113.0,True,High Value,Medium Priority
C00976,0.48951510814524923,Medium Risk,232.54,6.0,59.0,True,Lower Value,Medium Priority
C00733,0.4894660483064138,Medium Risk,307.35,7.0,28.0,True,Lower Value,Medium Priority
C01994,0.48927910107153805,Medium Risk,208.77,5.0,95.0,True,Lower Value,Medium Priority
C05623,0.48919130537729605,Medium Risk,325.69,6.0,92.0,True,Lower Value,Medium Priority
C06653,0.4891287142243971,Medium Risk,273.5,4.0,153.0,True,Lower Value,Medium Priority
C03966,0.4889803867814939,Medium Risk,348.26,6.0,202.0,True,Lower Value,Medium Priority
C08364,0.4888690437804068,Medium Risk,217.58,7.0,20.0,True,Lower Value,Medium Priority
C06509,0.4887368613774078,Medium Risk,533.72,6.0,12.0,True,High Value,Medium Priority
C01061,0.48868420374044824,Medium Risk,293.28,7.0,36.0,True,Lower Value,Medium Priority
C04152,0.48784584545887183,Medium Risk,839.3100000000001,7.0,165.0,True,High Value,Medium Priority
C08056,0.48714658857120297,Medium Risk,482.13,5.0,329.0,True,High Value,Medium Priority
C09607,0.48672784567861244,Medium Risk,486.5,6.0,148.0,True,High Value,Medium Priority
C01359,0.4866269897969995,Medium Risk,205.3,3.0,127.0,True,Lower Value,Medium Priority
C03732,0.48638652821078404,Medium Risk,470.73,6.0,280.0,True,High Value,Medium Priority
C08916,0.4859620398565152,Medium Risk,227.7,6.0,32.0,True,Lower Value,Medium Priority
C02545,0.4856843154045181,Medium Risk,831.17,10.0,18.0,True,High Value,Medium Priority
C04667,0.4856531691349363,Medium Risk,225.71,4.0,61.0,True,Lower Value,Medium Priority
C06226,0.4856124232429695,Medium Risk,550.86,4.0,273.0,True,High Value,Medium Priority
C03574,0.4853363888263317,Medium Risk,692.13,6.0,179.0,True,High Value,Medium Priority
C05028,0.48517382245506263,Medium Risk,412.04,4.0,45.0,True,Lower Value,Medium Priority
C08083,0.4848171296646115,Medium Risk,643.03,10.0,19.0,True,High Value,Medium Priority
C03052,0.48468320893374733,Medium Risk,273.53,8.0,194.0,True,Lower Value,Medium Priority
C05004,0.4845729160266616,Medium Risk,107.86,3.0,333.0,True,Lower Value,Medium Priority
C02863,0.48448352384940147,Medium Risk,330.79,5.0,206.0,True,Lower Value,Medium Priority
C03439,0.48426551870781537,Medium Risk,334.6,7.0,10.0,True,Lower Value,Medium Priority
C09723,0.4833185491058206,Medium Risk,320.2,6.0,24.0,True,Lower Value,Medium Priority
C07636,0.48272590222637857,Medium Risk,526.3399999999999,8.0,71.0,True,High Value,Medium Priority
C06780,0.4821739385335236,Medium Risk,383.08,10.0,53.0,True,Lower Value,Medium Priority
C04293,0.48177091859964594,Medium Risk,1293.36,8.0,19.0,True,High Value,Medium Priority
C07146,0.481547784190448,Medium Risk,107.31,3.0,77.0,True,Lower Value,Medium Priority
C00621,0.48135946114849465,Medium Risk,343.07,3.0,106.0,True,Lower Value,Medium Priority
C05959,0.48131861261454706,Medium Risk,289.77,7.0,136.0,True,Lower Value,Medium Priority
C03448,0.4804919081830099,Medium Risk,601.63,6.0,47.0,True,High Value,Medium Priority
C03932,0.48030483854314,Medium Risk,354.55,7.0,54.0,True,Lower Value,Medium Priority
C08465,0.48008739030633185,Medium Risk,468.94,6.0,61.0,True,High Value,Medium Priority
C03892,0.47983568727014714,Medium Risk,353.05,8.0,4.0,True,Lower Value,Medium Priority
C07798,0.47942483000065456,Medium Risk,395.15,4.0,295.0,True,Lower Value,Medium Priority
C04461,0.4791895757220167,Medium Risk,576.53,8.0,15.0,True,High Value,Medium Priority
C02078,0.4790182591029192,Medium Risk,255.98,6.0,26.0,True,Lower Value,Medium Priority
C05299,0.478934577574406,Medium Risk,76.30000000000001,2.0,128.0,True,Lower Value,Medium Priority
C05899,0.4783670514974831,Medium Risk,460.92,4.0,146.0,True,High Value,Medium Priority
C09466,0.4782281592769009,Medium Risk,741.75,11.0,140.0,True,High Value,Medium Priority
C03369,0.478222250763559,Medium Risk,348.40000000000003,6.0,171.0,True,Lower Value,Medium Priority
C07691,0.4775430993303348,Medium Risk,1274.88,7.0,173.0,True,High Value,Medium Priority
C05091,0.4774259841066784,Medium Risk,804.0200000000001,8.0,106.0,True,High Value,Medium Priority
C02188,0.47713482342315844,Medium Risk,444.06,7.0,1.0,True,High Value,Medium Priority
C00756,0.4768324285100724,Medium Risk,1001.92,8.0,65.0,True,High Value,Medium Priority
C05704,0.4762773829512826,Medium Risk,914.2,10.0,9.0,True,High Value,Medium Priority
C08580,0.47616476846995764,Medium Risk,30.950000000000003,2.0,605.0,True,Lower Value,Medium Priority
C08713,0.47605192891708853,Medium Risk,146.32,4.0,203.0,True,Lower Value,Medium Priority
C06436,0.4760263783434141,Medium Risk,299.73,9.0,89.0,True,Lower Value,Medium Priority
C01095,0.47594342317239663,Medium Risk,642.7,5.0,13.0,True,High Value,Medium Priority
C03239,0.4758937435868854,Medium Risk,330.61,5.0,122.0,True,Lower Value,Medium Priority
C01135,0.47571994439023385,Medium Risk,506.01,6.0,65.0,True,High Value,Medium Priority
C01473,0.47545023002150333,Medium Risk,757.17,7.0,21.0,True,High Value,Medium Priority
C05233,0.4753144496790117,Medium Risk,659.51,8.0,28.0,True,High Value,Medium Priority
C04599,0.4746903667149894,Medium Risk,72.88,3.0,130.0,True,Lower Value,Medium Priority
C01582,0.47431104626283827,Medium Risk,268.76,4.0,24.0,True,Lower Value,Medium Priority
C09587,0.4725332714964211,Medium Risk,351.52000000000004,6.0,159.0,True,Lower Value,Medium Priority
C08792,0.47248789775394007,Medium Risk,768.76,10.0,105.0,True,High Value,Medium Priority
C02470,0.47242207264326935,Medium Risk,206.01,5.0,83.0,True,Lower Value,Medium Priority
C00154,0.4718258684735076,Medium Risk,213.27,5.0,76.0,True,Lower Value,Medium Priority
C06166,0.4716750821932248,Medium Risk,168.76000000000002,3.0,110.0,True,Lower Value,Medium Priority
C04972,0.47155465098710103,Medium Risk,95.9,2.0,441.0,True,Lower Value,Medium Priority
C03917,0.4713329603160362,Medium Risk,650.23,5.0,196.0,True,High Value,Medium Priority
C02511,0.4712260272560288,Medium Risk,202.21,5.0,509.0,True,Lower Value,Medium Priority
C05916,0.471154199897697,Medium Risk,283.12,3.0,96.0,True,Lower Value,Medium Priority
C03051,0.4711161708724833,Medium Risk,1992.12,4.0,28.0,True,High Value,Medium Priority
C07022,0.4709011076041847,Medium Risk,555.89,8.0,35.0,True,High Value,Medium Priority
C06778,0.47065130808868016,Medium Risk,235.99,5.0,60.0,True,Lower Value,Medium Priority
C00715,0.4705255903291387,Medium Risk,52.34,2.0,405.0,True,Lower Value,Medium Priority
C04495,0.4705198601123099,Medium Risk,906.3,9.0,134.0,True,High Value,Medium Priority
C04135,0.46942544762993843,Medium Risk,118.69,3.0,33.0,True,Lower Value,Medium Priority
C07435,0.4683353099507365,Medium Risk,799.24,10.0,87.0,True,High Value,Medium Priority
C06933,0.4680746304655372,Medium Risk,514.4,7.0,196.0,True,High Value,Medium Priority
C02652,0.4680511900599523,Medium Risk,626.07,4.0,47.0,True,High Value,Medium Priority
C05156,0.4678187748067254,Medium Risk,251.87,6.0,93.0,True,Lower Value,Medium Priority
C06932,0.4671457230407317,Medium Risk,303.31,4.0,192.0,True,Lower Value,Medium Priority
C01177,0.46669526776208764,Medium Risk,524.56,7.0,29.0,True,High Value,Medium Priority
C05833,0.46643296222093933,Medium Risk,112.95,4.0,280.0,True,Lower Value,Medium Priority
C09822,0.46625604472591936,Medium Risk,465.21,7.0,303.0,True,High Value,Medium Priority
C09164,0.4658393438057496,Medium Risk,443.67,5.0,74.0,True,High Value,Medium Priority
C00094,0.46572772663246,Medium Risk,517.5,7.0,294.0,True,High Value,Medium Priority
C01201,0.46572312161252377,Medium Risk,330.35,9.0,41.0,True,Lower Value,Medium Priority
C09241,0.4656253208968284,Medium Risk,631.62,8.0,33.0,True,High Value,Medium Priority
C07951,0.4653543763639784,Medium Risk,475.62,8.0,90.0,True,High Value,Medium Priority
C07923,0.46526725444540024,Medium Risk,439.81,8.0,140.0,True,High Value,Medium Priority
C04521,0.4651724763964814,Medium Risk,1426.91,10.0,12.0,True,High Value,Medium Priority
C01826,0.46485921053853196,Medium Risk,212.72,7.0,92.0,True,Lower Value,Medium Priority
C03676,0.46483772959153147,Medium Risk,686.86,5.0,104.0,True,High Value,Medium Priority
C02469,0.46455853105181666,Medium Risk,639.11,8.0,51.0,True,High Value,Medium Priority
C02219,0.46438442884312864,Medium Risk,338.83,11.0,223.0,True,Lower Value,Medium Priority
C00463,0.46401051580417946,Medium Risk,562.71,6.0,125.0,True,High Value,Medium Priority
C07254,0.46389984905271753,Medium Risk,1666.86,8.0,104.0,True,High Value,Medium Priority
C02111,0.4636390704899197,Medium Risk,201.12,6.0,22.0,True,Lower Value,Medium Priority
C08276,0.46362119768001603,Medium Risk,263.89,5.0,100.0,True,Lower Value,Medium Priority
C01261,0.46351948301921103,Medium Risk,269.26,7.0,65.0,True,Lower Value,Medium Priority
C00523,0.46347316816362627,Medium Risk,243.1,5.0,32.0,True,Lower Value,Medium Priority
C00006,0.4632299521453546,Medium Risk,355.74,10.0,7.0,True,Lower Value,Medium Priority
C02801,0.4630366691555299,Medium Risk,379.96,7.0,96.0,True,Lower Value,Medium Priority
C09634,0.46283288939743134,Medium Risk,166.11,6.0,123.0,True,Lower Value,Medium Priority
C09109,0.46243886130106837,Medium Risk,358.48,7.0,38.0,True,Lower Value,Medium Priority
C08796,0.4624280022003284,Medium Risk,954.16,6.0,15.0,True,High Value,Medium Priority
C03327,0.46240558798754333,Medium Risk,668.87,9.0,192.0,True,High Value,Medium Priority
C01125,0.462304610264817,Medium Risk,636.56,4.0,129.0,True,High Value,Medium Priority
C09612,0.46214873623989633,Medium Risk,520.9,8.0,32.0,True,High Value,Medium Priority
C06223,0.4621249803281479,Medium Risk,277.24,5.0,36.0,True,Lower Value,Medium Priority
C01551,0.46184894486026284,Medium Risk,603.5600000000001,7.0,18.0,True,High Value,Medium Priority
C07025,0.4612736661472069,Medium Risk,1134.85,8.0,8.0,True,High Value,Medium Priority
C04133,0.46123821035694623,Medium Risk,357.17,6.0,106.0,True,Lower Value,Medium Priority
C05672,0.46114397988504036,Medium Risk,358.17999999999995,5.0,280.0,True,Lower Value,Medium Priority
C08875,0.46111983468455764,Medium Risk,518.81,5.0,26.0,True,High Value,Medium Priority
C02110,0.46093982867693384,Medium Risk,1190.78,10.0,89.0,True,High Value,Medium Priority
C03822,0.4608519580739302,Medium Risk,398.52,6.0,65.0,True,Lower Value,Medium Priority
C06608,0.4604877975799146,Medium Risk,304.33,5.0,123.0,True,Lower Value,Medium Priority
C07165,0.4604313208160537,Medium Risk,796.32,6.0,29.0,True,High Value,Medium Priority
C00623,0.46017506155345395,Medium Risk,393.55000000000007,5.0,12.0,True,Lower Value,Medium Priority
C07686,0.46010011780131027,Medium Risk,616.15,13.0,71.0,True,High Value,Medium Priority
C03895,0.46003801343093864,Medium Risk,84.1,5.0,102.0,True,Lower Value,Medium Priority
C08217,0.4599720803228586,Medium Risk,125.92,9.0,79.0,True,Lower Value,Medium Priority
C04573,0.45984771554554876,Medium Risk,764.91,9.0,88.0,True,High Value,Medium Priority
C01584,0.45972382044916027,Medium Risk,645.1800000000001,12.0,6.0,True,High Value,Medium Priority
C08333,0.45936941381442536,Medium Risk,920.95,12.0,127.0,True,High Value,Medium Priority
C03789,0.4593116915730888,Medium Risk,452.74,9.0,58.0,True,High Value,Medium Priority
C04942,0.4589449386248019,Medium Risk,320.11,4.0,23.0,True,Lower Value,Medium Priority
C04730,0.4587933828396587,Medium Risk,631.9100000000001,6.0,90.0,True,High Value,Medium Priority
C01754,0.45805707669109924,Medium Risk,439.34,5.0,23.0,True,High Value,Medium Priority
C05224,0.457702423052797,Medium Risk,154.44,3.0,145.0,True,Lower Value,Medium Priority
C05875,0.45760768952532316,Medium Risk,278.81,5.0,232.0,True,Lower Value,Medium Priority
C09255,0.45742379059156263,Medium Risk,178.94,3.0,377.0,True,Lower Value,Medium Priority
C02108,0.4573656143989091,Medium Risk,741.91,5.0,121.0,True,High Value,Medium Priority
C09811,0.45724762239888234,Medium Risk,600.74,7.0,271.0,True,High Value,Medium Priority
C00275,0.4571039610390925,Medium Risk,143.73000000000002,5.0,171.0,True,Lower Value,Medium Priority
C09618,0.45664753539640324,Medium Risk,138.14999999999998,5.0,160.0,True,Lower Value,Medium Priority
C04118,0.45581029398200373,Medium Risk,361.87,7.0,54.0,True,Lower Value,Medium Priority
C09948,0.4554266946269986,Medium Risk,152.82,4.0,154.0,True,Lower Value,Medium Priority
C05969,0.4553928949193546,Medium Risk,522.53,11.0,26.0,True,High Value,Medium Priority
C07853,0.45502210372533186,Medium Risk,453.18,9.0,69.0,True,High Value,Medium Priority
C05972,0.4549750588509815,Medium Risk,759.24,8.0,156.0,True,High Value,Medium Priority
C07304,0.4549385325270883,Medium Risk,762.78,8.0,2.0,True,High Value,Medium Priority
C02803,0.4549091532230034,Medium Risk,314.7,6.0,19.0,True,Lower Value,Medium Priority
C00788,0.4546942656851616,Medium Risk,218.66,5.0,123.0,True,Lower Value,Medium Priority
C01361,0.45462954414776935,Medium Risk,695.14,9.0,61.0,True,High Value,Medium Priority
C01769,0.4542612229857158,Medium Risk,392.55,5.0,87.0,True,Lower Value,Medium Priority
C09037,0.4541350303480162,Medium Risk,367.14,5.0,209.0,True,Lower Value,Medium Priority
C00859,0.4535437240092787,Medium Risk,285.32,4.0,1.0,True,Lower Value,Medium Priority
C05882,0.45346797426764685,Medium Risk,513.23,7.0,78.0,True,High Value,Medium Priority
C07688,0.45258513904902464,Medium Risk,1617.22,5.0,199.0,True,High Value,Medium Priority
C08673,0.45205034883235046,Medium Risk,120.04,5.0,173.0,True,Lower Value,Medium Priority
C07250,0.4519656607119144,Medium Risk,324.43,4.0,112.0,True,Lower Value,Medium Priority
C06347,0.4518050725322014,Medium Risk,614.7,12.0,16.0,True,High Value,Medium Priority
C08308,0.4516488960394911,Medium Risk,174.82999999999998,5.0,9.0,True,Lower Value,Medium Priority
C00357,0.45124330680709124,Medium Risk,366.98,6.0,200.0,True,Lower Value,Medium Priority
C03257,0.4511612386549239,Medium Risk,1262.86,9.0,62.0,True,High Value,Medium Priority
C09969,0.4511337746831131,Medium Risk,877.7,6.0,24.0,True,High Value,Medium Priority
C05542,0.45072681598541575,Medium Risk,139.98,5.0,339.0,True,Lower Value,Medium Priority
C01624,0.45061013440652614,Medium Risk,395.61,7.0,8.0,True,Lower Value,Medium Priority
C00659,0.45010800484181723,Medium Risk,1042.45,10.0,56.0,True,High Value,Medium Priority
C07532,0.4500094032526443,Medium Risk,974.06,11.0,127.0,True,High Value,Medium Priority
C02602,0.44996527161796657,Medium Risk,1086.32,8.0,81.0,True,High Value,Medium Priority
C05970,0.44964402834699024,Medium Risk,516.97,6.0,250.0,True,High Value,Medium Priority
C05815,0.4489278683926926,Medium Risk,353.59000000000003,10.0,1.0,True,Lower Value,Medium Priority
C08425,0.44878980216395925,Medium Risk,72.46,2.0,72.0,True,Lower Value,Medium Priority
C07090,0.44786011302033113,Medium Risk,810.94,7.0,64.0,True,High Value,Medium Priority
C06637,0.44784689384792137,Medium Risk,331.51,6.0,303.0,True,Lower Value,Medium Priority
C02063,0.4477330649639459,Medium Risk,108.16,3.0,66.0,True,Lower Value,Medium Priority
C07885,0.4475826394982021,Medium Risk,276.33000000000004,5.0,281.0,True,Lower Value,Medium Priority
C07310,0.4472637793738922,Medium Risk,583.17,8.0,52.0,True,High Value,Medium Priority
C08378,0.4472408485247778,Medium Risk,590.01,6.0,76.0,True,High Value,Medium Priority
C01126,0.44676385458837387,Medium Risk,773.38,9.0,184.0,True,High Value,Medium Priority
C07703,0.44659824970395035,Medium Risk,1287.48,6.0,181.0,True,High Value,Medium Priority
C03673,0.44642890043878125,Medium Risk,574.9399999999999,9.0,81.0,True,High Value,Medium Priority
C09493,0.44606257936729965,Medium Risk,382.5,8.0,135.0,True,Lower Value,Medium Priority
C07102,0.44604637632223065,Medium Risk,295.95,3.0,69.0,True,Lower Value,Medium Priority
C08494,0.4460321980196442,Medium Risk,314.2,4.0,138.0,True,Lower Value,Medium Priority
C05683,0.4457250778379237,Medium Risk,772.26,9.0,12.0,True,High Value,Medium Priority
C03545,0.4456665277440447,Medium Risk,371.52,7.0,85.0,True,Lower Value,Medium Priority
C06886,0.4454913163421007,Medium Risk,451.22,9.0,173.0,True,High Value,Medium Priority
C08920,0.4454091448516074,Medium Risk,371.57,6.0,117.0,True,Lower Value,Medium Priority
C04301,0.44522649451064794,Medium Risk,429.89,8.0,18.0,True,High Value,Medium Priority
C00067,0.44513111516825515,Medium Risk,328.76,9.0,35.0,True,Lower Value,Medium Priority
C04529,0.4445445250566198,Medium Risk,322.82,10.0,29.0,True,Lower Value,Medium Priority
C03865,0.444502271526782,Medium Risk,683.71,11.0,141.0,True,High Value,Medium Priority
C05119,0.44434805918210746,Medium Risk,341.62,7.0,52.0,True,Lower Value,Medium Priority
C08446,0.44434623437790144,Medium Risk,483.87,10.0,14.0,True,High Value,Medium Priority
C06006,0.4437130710087903,Medium Risk,1134.68,10.0,26.0,True,High Value,Medium Priority
C02230,0.4436333692148346,Medium Risk,480.07,6.0,40.0,True,High Value,Medium Priority
C08910,0.44317321610726973,Medium Risk,254.43,10.0,56.0,True,Lower Value,Medium Priority
C02480,0.44233536065512385,Medium Risk,475.33,9.0,29.0,True,High Value,Medium Priority
C00803,0.4420946550516409,Medium Risk,149.1,5.0,24.0,True,Lower Value,Medium Priority
C03121,0.4420057274935951,Medium Risk,429.45,5.0,48.0,True,High Value,Medium Priority
C09523,0.44183217436189426,Medium Risk,566.5699999999999,11.0,94.0,True,High Value,Medium Priority
C08466,0.4418003650273133,Medium Risk,903.95,9.0,34.0,True,High Value,Medium Priority
C09903,0.4417211597486125,Medium Risk,1069.41,9.0,78.0,True,High Value,Medium Priority
C09444,0.4415290016968479,Medium Risk,1554.35,6.0,116.0,True,High Value,Medium Priority
C02986,0.4411380635532446,Medium Risk,54.38,1.0,34.0,True,Lower Value,Medium Priority
C06963,0.44080553687054075,Medium Risk,166.07,8.0,69.0,True,Lower Value,Medium Priority
C05557,0.44029752074217865,Medium Risk,271.2,6.0,54.0,True,Lower Value,Medium Priority
C08565,0.44019387995261294,Medium Risk,572.6800000000001,6.0,290.0,True,High Value,Medium Priority
C08903,0.44012007429775557,Medium Risk,238.15,6.0,110.0,True,Lower Value,Medium Priority
C02374,0.4400023566031687,Medium Risk,1100.86,11.0,19.0,True,High Value,Medium Priority
C05043,0.43989304187546824,Medium Risk,808.9300000000001,7.0,147.0,True,High Value,Medium Priority
C04501,0.4392915451437582,Medium Risk,505.08,6.0,81.0,True,High Value,Medium Priority
C05711,0.43914345231377905,Medium Risk,306.89,3.0,45.0,True,Lower Value,Medium Priority
C01524,0.43860607286782033,Medium Risk,48.19,2.0,332.0,True,Lower Value,Medium Priority
C09306,0.438353271256661,Medium Risk,435.73,9.0,88.0,True,High Value,Medium Priority
C05133,0.4377963619182033,Medium Risk,559.25,9.0,7.0,True,High Value,Medium Priority
C08631,0.43756000054776034,Medium Risk,278.17,6.0,148.0,True,Lower Value,Medium Priority
C08187,0.4372148869879337,Medium Risk,658.2,4.0,50.0,True,High Value,Medium Priority
C09118,0.43669582801256795,Medium Risk,598.52,9.0,76.0,True,High Value,Medium Priority
C04148,0.43640625721970094,Medium Risk,898.26,11.0,88.0,True,High Value,Medium Priority
C08151,0.43593140760351384,Medium Risk,496.99,9.0,20.0,True,High Value,Medium Priority
C00922,0.43578349908911596,Medium Risk,478.23,6.0,11.0,True,High Value,Medium Priority
C05691,0.43550540660718057,Medium Risk,703.33,10.0,14.0,True,High Value,Medium Priority
C00982,0.43525971617505355,Medium Risk,559.75,10.0,101.0,True,High Value,Medium Priority
C05798,0.43461896983850185,Medium Risk,435.14,7.0,57.0,True,High Value,Medium Priority
C01839,0.43431374569625575,Medium Risk,390.62,8.0,50.0,True,Lower Value,Medium Priority
C09883,0.4341689509081959,Medium Risk,468.13,8.0,11.0,True,High Value,Medium Priority
C09740,0.4340937603432205,Medium Risk,519.36,6.0,109.0,True,High Value,Medium Priority
C04974,0.4338096227160057,Medium Risk,650.77,7.0,59.0,True,High Value,Medium Priority
C03815,0.4330188993247812,Medium Risk,439.49,8.0,95.0,True,High Value,Medium Priority
C08551,0.4329805453412302,Medium Risk,262.82,4.0,180.0,True,Lower Value,Medium Priority
C09043,0.4324672138921648,Medium Risk,1307.31,10.0,135.0,True,High Value,Medium Priority
C03925,0.4322334734503183,Medium Risk,67.6,2.0,347.0,True,Lower Value,Medium Priority
C04083,0.432038896158729,Medium Risk,282.63,8.0,46.0,True,Lower Value,Medium Priority
C02445,0.4318168773308284,Medium Risk,435.7,6.0,1.0,True,High Value,Medium Priority
C08847,0.4314682644647938,Medium Risk,242.47,7.0,63.0,True,Lower Value,Medium Priority
C02930,0.4314075198990374,Medium Risk,637.73,8.0,106.0,True,High Value,Medium Priority
C09030,0.431231527857083,Medium Risk,559.28,8.0,269.0,True,High Value,Medium Priority
C09511,0.4311321676716605,Medium Risk,300.21,6.0,160.0,True,Lower Value,Medium Priority
C07794,0.43111634332341964,Medium Risk,1099.01,10.0,32.0,True,High Value,Medium Priority
C09355,0.4310524680369533,Medium Risk,318.32,4.0,192.0,True,Lower Value,Medium Priority
C08072,0.43083778639659404,Medium Risk,1158.35,10.0,161.0,True,High Value,Medium Priority
C01421,0.430434339324155,Medium Risk,224.99,7.0,27.0,True,Lower Value,Medium Priority
C04539,0.4304220475721189,Medium Risk,198.2,3.0,22.0,True,Lower Value,Medium Priority
C08938,0.4300170946161457,Medium Risk,233.33,8.0,138.0,True,Lower Value,Medium Priority
C03356,0.4299247656142346,Medium Risk,362.16,8.0,45.0,True,Lower Value,Medium Priority
C04631,0.42973689150080197,Medium Risk,203.06,6.0,307.0,True,Lower Value,Medium Priority
C04729,0.4297103153618284,Medium Risk,587.28,9.0,167.0,True,High Value,Medium Priority
C02468,0.42941896498859833,Medium Risk,282.65,8.0,103.0,True,Lower Value,Medium Priority
C06365,0.42876222779155837,Medium Risk,1077.15,9.0,25.0,True,High Value,Medium Priority
C09080,0.42869150205525636,Medium Risk,2084.83,6.0,64.0,True,High Value,Medium Priority
C00496,0.42850983005651194,Medium Risk,445.04,5.0,37.0,True,High Value,Medium Priority
C07179,0.4282636249787643,Medium Risk,840.1,8.0,72.0,True,High Value,Medium Priority
C06265,0.42784418267679303,Medium Risk,568.12,10.0,159.0,True,High Value,Medium Priority
C01961,0.42738041631207174,Medium Risk,469.55,6.0,76.0,True,High Value,Medium Priority
C00179,0.4272280067796022,Medium Risk,528.76,7.0,88.0,True,High Value,Medium Priority
C09933,0.4269567384781512,Medium Risk,1210.0500000000002,9.0,88.0,True,High Value,Medium Priority
C03862,0.4269196153092459,Medium Risk,723.63,9.0,177.0,True,High Value,Medium Priority
C08598,0.4265543300386264,Medium Risk,410.33,8.0,176.0,True,Lower Value,Medium Priority
C06873,0.4263975709968638,Medium Risk,813.58,11.0,1.0,True,High Value,Medium Priority
C01617,0.42636251413795606,Medium Risk,916.72,7.0,9.0,True,High Value,Medium Priority
C09152,0.42633911173836714,Medium Risk,554.65,10.0,214.0,True,High Value,Medium Priority
C00144,0.42622598907725456,Medium Risk,899.48,9.0,48.0,True,High Value,Medium Priority
C04119,0.42592470751662403,Medium Risk,555.16,5.0,287.0,True,High Value,Medium Priority
C09354,0.4253049245880804,Medium Risk,337.85,6.0,104.0,True,Lower Value,Medium Priority
C07140,0.425054673386511,Medium Risk,108.7,3.0,54.0,True,Lower Value,Medium Priority
C04751,0.42502904806576025,Medium Risk,749.29,12.0,141.0,True,High Value,Medium Priority
C04723,0.4248992243738241,Medium Risk,219.4,7.0,104.0,True,Lower Value,Medium Priority
C00562,0.4248420721635609,Medium Risk,582.79,8.0,239.0,True,High Value,Medium Priority
C07100,0.42436270649479085,Medium Risk,1996.34,9.0,135.0,True,High Value,Medium Priority
C02006,0.4240623265942987,Medium Risk,529.11,10.0,55.0,True,High Value,Medium Priority
C08321,0.4236661270226093,Medium Risk,513.85,7.0,162.0,True,High Value,Medium Priority
C09781,0.42363447872757,Medium Risk,129.82999999999998,5.0,111.0,True,Lower Value,Medium Priority
C09659,0.4236102799002936,Medium Risk,504.63,6.0,47.0,True,High Value,Medium Priority
C03473,0.4235959777671265,Medium Risk,518.95,6.0,91.0,True,High Value,Medium Priority
C03211,0.42329891359711175,Medium Risk,528.38,5.0,92.0,True,High Value,Medium Priority
C03364,0.42275996058379306,Medium Risk,344.48,6.0,16.0,True,Lower Value,Medium Priority
C03035,0.42265913563538393,Medium Risk,282.75,8.0,169.0,True,Lower Value,Medium Priority
C02029,0.42260103367705976,Medium Risk,803.53,9.0,3.0,True,High Value,Medium Priority
C04636,0.4219364784698533,Medium Risk,1087.51,10.0,1.0,True,High Value,Medium Priority
C06356,0.42182921746944924,Medium Risk,1245.9,8.0,58.0,True,High Value,Medium Priority
C05644,0.4216775996785782,Medium Risk,338.46,9.0,34.0,True,Lower Value,Medium Priority
C04835,0.42166714397207067,Medium Risk,543.53,8.0,2.0,True,High Value,Medium Priority
C00437,0.42105934691783875,Medium Risk,221.03,5.0,28.0,True,Lower Value,Medium Priority
C03066,0.4209312906631723,Medium Risk,1353.87,6.0,19.0,True,High Value,Medium Priority
C03665,0.420807445674852,Medium Risk,345.88,6.0,63.0,True,Lower Value,Medium Priority
C09422,0.4206252320386073,Medium Risk,312.04,5.0,48.0,True,Lower Value,Medium Priority
C06420,0.4200540247606554,Medium Risk,480.3,7.0,39.0,True,High Value,Medium Priority
C05178,0.4200332466840587,Medium Risk,345.7,7.0,198.0,True,Lower Value,Medium Priority
C04958,0.4197461112650029,Medium Risk,821.85,5.0,7.0,True,High Value,Medium Priority
C00714,0.4195286785809593,Medium Risk,131.0,6.0,65.0,True,Lower Value,Medium Priority
C09956,0.4185791557569537,Medium Risk,730.25,9.0,44.0,True,High Value,Medium Priority
C06842,0.41837306349840475,Medium Risk,425.53,9.0,33.0,True,High Value,Medium Priority
C04888,0.4181796827685194,Medium Risk,83.35,3.0,337.0,True,Lower Value,Medium Priority
C06770,0.41801282456059186,Medium Risk,470.38,8.0,191.0,True,High Value,Medium Priority
C04372,0.4178226569669779,Medium Risk,583.9200000000001,9.0,8.0,True,High Value,Medium Priority
C05103,0.4177775497390469,Medium Risk,439.33,7.0,11.0,True,High Value,Medium Priority
C05058,0.41756651752845003,Medium Risk,389.58,7.0,82.0,True,Lower Value,Medium Priority
